,,Open,High,Low,Close,,,https://www.exness.com/intl/th/history_quotes/,,,,,GMT
2017.11.14,0:00,1.16641,1.18041,1.16616,1.17903,0,,,,,,,
2017.11.15,0:00,1.17902,1.18593,1.17678,1.17822,0,,,,,,,
2017.11.16,0:00,1.17822,1.17998,1.17557,1.17774,0,,,,,,,
2017.11.17,0:00,1.17776,1.18205,1.17732,1.17873,0,,,,,,,
2017.11.19,0:00,1.17858,1.17959,1.17216,1.17337,0,,,,,,,
2017.11.20,0:00,1.17336,1.18079,1.17246,1.17368,0,,,,,,,
2017.11.21,0:00,1.17367,1.17571,1.17127,1.1741,0,,,,,,,
2017.11.22,0:00,1.1741,1.18265,1.17342,1.18138,0,,,,,,,
2017.11.23,0:00,1.18139,1.18552,1.18124,1.18499,0,,,,,,,
2017.11.24,0:00,1.18499,1.19436,1.18361,1.19288,0,,,,,,,
2017.11.26,0:00,1.19393,1.19393,1.19224,1.19268,0,,,,,,,
2017.11.27,0:00,1.19268,1.19603,1.18905,1.19037,0,,,,,,,
2017.11.28,0:00,1.19038,1.19191,1.18268,1.18486,0,,,,,,,
2017.11.29,0:00,1.18487,1.18824,1.18169,1.18517,0,,,,,,,
2017.11.30,0:00,1.18517,1.1931,1.18082,1.18976,0,,,,,,,
2017.12.01,0:00,1.18977,1.19399,1.18498,1.1896,0,,,,,,,
2017.12.03,0:00,1.18544,1.18745,1.18532,1.18562,0,,,,,,,
2017.12.04,0:00,1.18563,1.18781,1.18291,1.18674,0,,,,,,,
2017.12.05,0:00,1.18674,1.18763,1.18003,1.18299,0,,,,,,,
2017.12.06,0:00,1.183,1.18469,1.17803,1.18033,0,,,,,,,
2017.12.07,0:00,1.18034,1.18137,1.177,1.17719,0,,,,,,,
2017.12.08,0:00,1.1772,1.17741,1.17301,1.17726,0,,,,,,,
2017.12.10,0:00,1.17635,1.17707,1.17622,1.17669,0,,,,,,,
2017.12.11,0:00,1.17667,1.18114,1.17637,1.17758,0,,,,,,,
2017.12.12,0:00,1.17759,1.17922,1.17173,1.17416,0,,,,,,,
2017.12.13,0:00,1.17419,1.18398,1.17291,1.18358,0,,,,,,,
2017.12.14,0:00,1.18358,1.18619,1.17637,1.17741,0,,,,,,,
2017.12.15,0:00,1.17742,1.18119,1.17481,1.17486,0,,,,,,,
2017.12.17,0:00,1.1741,1.17498,1.1737,1.17428,0,,,,,,,
2017.12.18,0:00,1.17429,1.18335,1.17419,1.17836,0,,,,,,,
2017.12.19,0:00,1.17834,1.18483,1.17762,1.18367,0,,,,,,,
2017.12.20,0:00,1.18366,1.19013,1.18287,1.18773,0,,,,,,,
2017.12.21,0:00,1.18774,1.1889,1.18491,1.1852,0,,,,,,,
2017.12.22,0:00,1.18519,1.18632,1.18158,1.186,0,,,,,,,
2017.12.26,0:00,1.18704,1.18783,1.18464,1.18568,0,,,,,,,
2017.12.27,0:00,1.18567,1.19098,1.18545,1.18999,0,,,,,,,
2017.12.28,0:00,1.18998,1.19586,1.18969,1.19392,0,,,,,,,
2017.12.29,0:00,1.19392,1.20251,1.19367,1.20003,0,,,,,,,
2018.01.02,0:00,1.20242,1.20807,1.20225,1.20612,0,,,,,,,
2018.01.03,0:00,1.20612,1.20634,1.20005,1.20102,0,,,,,,,
2018.01.04,0:00,1.201,1.20884,1.20042,1.20661,0,,,,,,,
2018.01.05,0:00,1.2066,1.2082,1.20202,1.20301,0,,,,,,,
2018.01.07,0:00,1.20256,1.20383,1.20217,1.2037,0,,,,,,,
2018.01.08,0:00,1.20369,1.20518,1.19553,1.19698,0,,,,,,,
2018.01.09,0:00,1.19697,1.19752,1.19151,1.19282,0,,,,,,,
2018.01.10,0:00,1.19281,1.20174,1.19231,1.19554,0,,,,,,,
2018.01.11,0:00,1.19554,1.20584,1.19287,1.20414,0,,,,,,,
2018.01.12,0:00,1.20416,1.22175,1.20394,1.22011,0,,,,,,,
2018.01.14,0:00,1.21963,1.22107,1.219,1.21917,0,,,,,,,
2018.01.15,0:00,1.21915,1.2296,1.21874,1.2265,0,,,,,,,
2018.01.16,0:00,1.22651,1.22823,1.21947,1.22702,0,,,,,,,
2018.01.17,0:00,1.22703,1.23218,1.21645,1.218,0,,,,,,,
2018.01.18,0:00,1.21801,1.22644,1.21731,1.22339,0,,,,,,,
2018.01.19,0:00,1.22339,1.22946,1.22142,1.22149,0,,,,,,,
2018.01.21,0:00,1.22709,1.22728,1.22331,1.22558,0,,,,,,,
2018.01.22,0:00,1.22557,1.22666,1.2213,1.22559,0,,,,,,,
2018.01.23,0:00,1.22561,1.23146,1.22226,1.23084,0,,,,,,,
2018.01.24,0:00,1.23085,1.24145,1.22902,1.23919,0,,,,,,,
2018.01.25,0:00,1.23921,1.2537,1.23638,1.2391,0,,,,,,,
2018.01.26,0:00,1.2391,1.24928,1.2386,1.24285,0,,,,,,,
2018.01.28,0:00,1.24271,1.2431,1.24124,1.2431,0,,,,,,,
2018.01.29,0:00,1.24309,1.24318,1.23362,1.23806,0,,,,,,,
2018.01.30,0:00,1.23807,1.24535,1.23348,1.24082,0,,,,,,,
2018.01.31,0:00,1.24081,1.24745,1.23867,1.24164,0,,,,,,,
2018.02.01,0:00,1.24165,1.2522,1.2385,1.25102,0,,,,,,,
2018.02.02,0:00,1.25104,1.25177,1.24086,1.24567,0,,,,,,,
2018.02.04,0:00,1.24325,1.24541,1.24239,1.24461,0,,,,,,,
2018.02.05,0:00,1.2446,1.24745,1.23623,1.23658,0,,,,,,,
2018.02.06,0:00,1.23661,1.24316,1.23134,1.23802,0,,,,,,,
2018.02.07,0:00,1.23802,1.24051,1.22448,1.22698,0,,,,,,,
2018.02.08,0:00,1.22697,1.22945,1.22118,1.22604,0,,,,,,,
2018.02.09,0:00,1.22604,1.22866,1.22053,1.22512,0,,,,,,,
2018.02.11,0:00,1.22454,1.22521,1.2242,1.2252,0,,,,,,,
